"Current ISBN-13 Complete"	"Ausgabennr."	"Current Project No"	"Description"	"Notification No"	"No_ Series"	"Serial Nos_"	"Series Code"	"Current Print Run No"	"Edition Group"	"Genre Code"	"Imprint Code"	"Item Disc Group "	"Item Type Code"	"Publication Date Edition"
""	"109994"	"109994"	"ZP 1971 Jg.17 Heft 03-04"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.07.1993"
""	"107455"	"107455"	"PK 1992 Jg.41 Heft 05 /Doppelheft"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.06.1992"
""	"110235"	"110235"	"ZG 1968 Bd.18 Heft 04"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1993"
""	"107456"	"107456"	"PK 1992 Jg.41 Heft 06 /Doppelheft"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.01.1992"
""	"110000"	"110000"	"Heinrich Hübschmann zum Gedenken"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.07.1993"
""	"107457"	"107457"	"PK 1992 Jg.41 Heft 07"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.09.1992"
"9783525874264"	"110228"	"110228"	"Lutherjahrbuch 61. Jahrgang 1994"	"7"	""	""	"505"	"1"	"9100"	"GESCH"	"VR"	"160"	"BUCH"	"12.06.1994"
""	"107458"	"107458"	"PK 1992 Jg.41 Heft 08 /Doppelheft"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.10.1992"
"9783525206010"	"1001695"	"P1001917"	"Die »englische Komponente«"	"7"	""	""	"633"	"1"	"2000"	"GEIST"	"VR"	"210"	"BUCH"	"13.02.2007"
""	"107459"	"107459"	"PK 1992 Jg.41 Heft 09"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.11.1992"
"9783525333693"	"110661"	"110661"	"Was ist Aufklärung?"	"7"	""	""	"390"	"4"	"2300"	"GEIST"	"VR"	"100"	"BUCH"	"12.05.1994"
""	"107460"	"107460"	"PK 1992 Jg.41 Heft 10"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.01.1992"
""	"110233"	"110233"	"ZG 1954 Bd.04 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1993"
""	"107461"	"107461"	"WG 1992 Jg.81 Heft 01"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"113827"	"113827"	"Teutsch,Umweltethik und"	"7"	""	""	""	"1"	"5000"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.02.1999"
""	"107462"	"107462"	"Pastoraltheologie mit GPM 1992 Jg.81 Heft 02"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"12.02.1992"
"9783525491058"	"1001698"	"P1001920"	"Kindermusiktherapie"	"7"	""	""	""	"1"	"4910"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"12.06.2007"
"9783525581520"	"103975"	"103975"	"Vernunft des Glaubens"	"7"	""	""	""	"1"	"6000"	"PRAKT.THEO"	"VR"	"210"	"BUCH"	"12.10.1988"
""	"110006"	"110006"	"WP 1957 Jg.46 Heft 03"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.07.1993"
""	"107463"	"107463"	"WG 1992 Jg.81 Heft 03"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"113824"	"113824"	"DaW Bd.61 + 62 Hg. Jörns"	"7"	""	""	"138"	"1"	"6000"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.02.1999"
""	"107464"	"107464"	"WG 1992 Jg.81 Heft 04"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"110009"	"110009"	"WM 1977 Jg.29 Heft 07"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.07.1993"
""	"107465"	"107465"	"Pastoraltheologie mit GPM 1992 Jg.81 Heft 05"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"12.04.1992"
"9783525470114"	"1001700"	"P1001922"	"Imago Aegypti, Band 2"	"7"	""	""	"409"	"1"	"2800"	"GEIST"	"VR"	"170"	"BUCH"	"21.01.2009"
""	"107466"	"107466"	"WG 1992 JG.81 Heft 06"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
"9783525610336"	"1001701"	"P1001923"	"Bibel nach Plan?"	"7"	""	""	""	"1"	"7020"	"UNTERRICHT"	"VR"	"210"	"BUCH"	"12.06.2007"
""	"107467"	"107467"	"WG 1992 Jg.81 Heft 07"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
"9783525864043"	"110230"	"110230"	"Georgia Augusta 58"	"7"	""	""	"251"	"1"	"9100"	"GESCH"	"VR"	"160"	"BUCH"	"12.05.1993"
""	"107468"	"107468"	"Pastoraltheologie mit GPM 1992 Jg.81 Heft 08"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"12.08.1992"
""	"113819"	"113819"	"EZ 1998 Bd.48"	"7"	""	""	""	"1"	"8500"	"WIRTSCHAFT"	"VR"	"170"	"BUCH"	"12.03.1999"
""	"107469"	"107469"	"WG 1992 Jg.81 Heft 09"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"110016"	"110016"	"WM 1951 Jg.03 cplt."	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.07.1993"
""	"107470"	"107470"	"WG 1992 Jg.81 Heft 10"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"113816"	"113816"	"EW 1998 Jg.87"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.03.1999"
""	"107471"	"107471"	"Pastoraltheologie mit GPM 1992 Jg.81 Heft 11"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"12.10.1992"
""	"110018"	"110018"	"WM 1953 Jg.05 cplt."	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.07.1993"
""	"107472"	"107472"	"WG 1992 Jg.81 Heft 12"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"113814"	"113814"	"ED 1998 Jg.44"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.03.1999"
""	"107473"	"107473"	"WP 1992 Jg.81 Heft 01"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
""	"115039"	"115039"	"EP 1999-00 Jg.54"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.12.2000"
""	"107474"	"107474"	"WP 1992 Jg.81 Heft 03"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.03.1992"
""	"110022"	"110022"	"WM 1957 Jg.09 cplt."	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.07.1993"
""	"107475"	"107475"	"WP 1992 Jg.81 Heft 04"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.04.1992"
""	"110259"	"110259"	"FB 1994"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.08.1994"
""	"107476"	"107476"	"WP 1992 Jg.81 Heft 06"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.06.1992"
"9783525557570"	"115049"	"115049"	"Leben und Lernen hinter Stacheldraht"	"7"	""	""	"021"	"1"	"5500"	"GESCH"	"VR"	"210"	"BUCH"	"12.09.2001"
""	"107477"	"107477"	"WP 1992 Jg.81 Heft 07"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.07.1992"
"9783525826485"	"115025"	"115025"	"Norbert Kamp zum Gedenken"	"7"	""	""	"256"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.01.2001"
""	"107478"	"107478"	"WP 1992 Jg.81 Heft 09"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.09.1992"
"9783525565476"	"115026"	"115026"	"Religiöser Pluralismus und das Christentum"	"7"	""	""	"386"	"1"	"6910"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.12.2000"
""	"107479"	"107479"	"WP 1992 Jg.81 Heft 10"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.10.1992"
"9783525861301"	"115047"	"115047"	"Max-Planck-Gesellschaft. Jahrbuch 2000"	"7"	""	""	"380"	"1"	"9100"	"MATH./NATU"	"VR"	"160"	"BUCH"	"12.01.2001"
""	"107480"	"107480"	"WP 1992 Jg.81 Heft 12"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.12.1992"
""	"110287"	"110287"	"WM 1994 Jg.46 cplt."	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.12.1994"
""	"107481"	"107481"	"GE 1992 Jg.07 Heft 01"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.03.1992"
"9783525615010"	"1001714"	"P1001937"	"Was soll denn nur aus Pia werden?"	"7"	""	""	"679"	"1"	"7700"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"13.02.2007"
""	"107482"	"107482"	"GE 1992 Jg.07 Heft 02"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
"9783525571217"	"1001713"	"P1001936"	"Graf von Baudissin"	"7"	""	""	""	"1"	"5700"	"WISS.THEO"	"VR"	"100"	"BUCH"	"10.10.2006"
""	"107483"	"107483"	"KD 1992 Jg.38 Heft 01"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1992"
"9783525611111"	"110662"	"110662"	"Freundschaft, Liebe, Sexualität"	"7"	""	""	""	"1"	"7700"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"12.10.1995"
""	"107484"	"107484"	"KD 1992 Jg.38 Heft 02"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.06.1992"
"9783525013557"	"110240"	"110240"	"Nationalismus und Bürgerkultur in Deutschland, 1500–1914"	"7"	""	""	"651"	"1"	"3000"	"GESCH"	"VR"	"100"	"BUCH"	"12.05.1994"
""	"107485"	"107485"	"KD 1992 Jg.38 Heft 03"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.07.1992"
""	"110060"	"110060"	"PK 1976 Jg.25 Heft 06 /Doppelheft"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.09.1993"
""	"107486"	"107486"	"KD 1992 Jg.38 Heft 04"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.10.1992"
"9783525593561"	"115041"	"115041"	"Erde, atme auf"	"7"	""	""	"138"	"1"	"6000"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.04.2001"
""	"107487"	"107487"	"WM 1992 Jg.44 Heft 02/Febr.-März"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.03.1992"
"9783525562802"	"110676"	"110676"	"Sündlosigkeit und Menschsein Jesu Christi"	"7"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.10.1995"
""	"107488"	"107488"	"GR 1980 Bd.15 Heft 03-04"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.12.1991"
""	"111663"	"111663"	"ZG 1996 Bd.46 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.03.1996"
""	"107489"	"107489"	"WM 1992 Jg.44 Heft 03"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.04.1992"
"9783525335932"	"110239"	"110239"	"Sozialgeschichte, Alltagsgeschichte, Mikro-Histori"	"7"	""	""	"390"	"1"	"3000"	"GESCH"	"VR"	"100"	"BUCH"	"12.04.1994"
""	"107490"	"107490"	"Wege zum Menschen 1992 Jg.44 Heft 04/Mai-Juni"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"ZEITSCHR"	"12.06.1992"
"9783525100028"	"100172"	"100172"	"Wirtschaftstheorie"	"7"	""	""	"261"	"2"	"9200"	"WIRTSCHAFT"	"VR"	"132"	"BUCH"	"12.10.1959"
""	"107491"	"107491"	"WM 1992 Jg.44 Heft 05"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.07.1992"
""	"110067"	"110067"	"HM 1993-94 Jg.69 Heft 01"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.09.1993"
""	"107492"	"107492"	"WM 1992 Jg.44 Heft 06/Aug.-Sept."	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.09.1992"
""	"110069"	"110069"	"HM 1993-94 Jg.69 Heft 03"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.12.1993"
""	"107493"	"107493"	"WM 1992 Jg.44 Heft 07"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.10.1992"
""	"110673"	"110673"	"KD 1974 Jg.20 Heft 01"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.06.1994"
""	"107494"	"107494"	"WM 1992 Jg.44 Heft 08/Nov.-Dez."	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110071"	"110071"	"HM 1993-94 Jg.69 Heft 05"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.01.1994"
""	"107495"	"107495"	"JA 1990 Bd.41 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110073"	"110073"	"HM 1993-94 Jg.69 Heft 07"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.04.1994"
""	"107496"	"107496"	"JA 1990 Bd.41 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525571941"	"111381"	"111381"	"Einführung in die Liturgik"	"7"	""	""	""	"5"	"5700"	"WISS.THEO"	"VR"	"100"	"BUCH"	"12.09.1995"
""	"107497"	"107497"	"ZV 1991 Bd.104 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.02.1992"
""	"110075"	"110075"	"HM 1993-94 Jg.69 Heft 09"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.06.1994"
""	"107498"	"107498"	"JA 1981 Bd.32 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110077"	"110077"	"HM 1993-94 Jg.69 Heft 12"	"7"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"BUCH"	"12.09.1994"
""	"107499"	"107499"	"JA 1981 Bd.32 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110088"	"110088"	"ZP 1977 Jg.23 Heft 04"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.09.1993"
""	"107500"	"107500"	"JA 1981 Bd.32 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525335895"	"116672"	"116672"	"Deutsche Geschichte im hohen Mittelalter"	"7"	""	""	"390"	"4"	"3000"	"GESCH"	"VR"	"100"	"BUCH"	"12.01.2003"
""	"107501"	"107501"	"JA 1982 Bd.33 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"116489"	"116489"	"Praxis der Kinderpsychologie 2003 Jg.52 Heft 10"	"7"	""	""	""	"1"	"8400"	"PSYCH/MED"	"VR"	"170"	"ZEITSCHR"	"12.12.2003"
""	"107502"	"107502"	"JA 1982 Bd.33 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525874387"	"1001730"	"P1001953"	"Lutherjahrbuch 73. Jahrgang 2006"	"7"	""	""	"505"	"1"	"5500"	"GESCH"	"VR"	"210"	"BUCH"	"10.04.2007"
""	"107503"	"107503"	"JA 1982 Bd.33 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"111502"	"111502"	"Göttinger Predigtmeditationen"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.07.1996"
""	"107504"	"107504"	"JA 1983 Bd.34 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110703"	"110703"	"ZV 1994 Bd.107 cplt."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.03.1995"
""	"107505"	"107505"	"JA 1983 Bd.34 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525533727"	"110279"	"110279"	"Die Sünde gegen den eigenen Leib"	"7"	""	""	"766"	"1"	"5300"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.07.1994"
""	"107506"	"107506"	"JA 1983 Bd.34 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525561874"	"110098"	"110098"	"Einsicht und Glaube, Band 2"	"7"	""	""	""	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.03.1994"
""	"107507"	"107507"	"JA 1984 Bd.35 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525612682"	"110102"	"110102"	"Religion im 5./6. Schuljahr"	"7"	""	""	""	"5"	"7700"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"12.09.1993"
""	"107508"	"107508"	"JA 1984 Bd.35 Heft 02-03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"109799"	"109799"	"MA 1972-73 Serie I Lief.:IV"	"7"	""	""	""	"1"	"8400"	"PSYCH/MED"	"VR"	"170"	"ZEITSCHR"	"12.04.1993"
""	"107509"	"107509"	"JA 1985 Bd.36 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525101018"	"100174"	"100174"	"Handwörterbuch der Sozialwissenschaften."	"7"	""	""	""	"1"	"9200"	"WIRTSCHAFT"	"VR"	"210"	"BUCH"	"12.12.1973"
""	"107510"	"107510"	"JA 1985 Bd.36 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110106"	"110106"	"BW 1967 Jg.59 N.F.Jg.18 cplt."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107511"	"107511"	"JA 1985 Bd.36 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110108"	"110108"	"JA 1951 Jg.02 cplt."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107512"	"107512"	"JA 1986 Bd.37 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110701"	"110701"	"KG 1994 Jg.07 Heft 01"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.06.1994"
""	"107513"	"107513"	"JA 1986 Bd.37 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110110"	"110110"	"JA 1959 Jg.04-10 cplt."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107514"	"107514"	"JA 1986 Bd.37 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110112"	"110112"	"JA 1961 Jg.12 cplt."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107515"	"107515"	"JA 1987 Bd.38 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110114"	"110114"	"JA 1964 Jg.15 cplt."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107516"	"107516"	"JA 1987 Bd.38 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525633632"	"113715"	"113715"	"Lichtwechsel"	"7"	""	""	""	"1"	"6300"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.04.1999"
""	"107517"	"107517"	"JA 1987 Bd.38 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110685"	"110685"	"BW 1993 Jg.85 N.F.Jg.44 1.Halbb."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.09.1994"
""	"107518"	"107518"	"JA 1988 Bd.39 Heft 01-02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110686"	"110686"	"BW 1993 Jg.85 N.F.Jg.44 2.Halbb."	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.02.1995"
""	"107519"	"107519"	"JA 1988 Bd.39 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783825228576"	"1001749"	"P1001973"	"Der Adel in der Moderne"	"7"	""	""	"292"	"1"	"9530"	"GESCH"	"UTB"	"132"	"BUCH"	"12.09.2006"
""	"107520"	"107520"	"JA 1989 Bd.40 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525102008"	"100175"	"100175"	"Handwörterbuch der Wirtschaftswissenschaft (HdWW) Lfg.01/02"	"7"	""	""	""	"1"	"9200"	"WIRTSCHAFT"	"VR"	"100"	"BUCH"	"12.11.1976"
""	"107521"	"107521"	"JA 1989 Bd.40 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"113707"	"113707"	"MU 1999 Bd.20 Heft 02"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.07.1999"
""	"107522"	"107522"	"JA 1989 Bd.40 Heft 03"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110124"	"110124"	"GP 1993-94 Jg.48 cplt."	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107523"	"107523"	"ZV 1988 Bd.101 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525362921"	"1001753"	"P1001977"	"Nützliche Netzwerke und korrupte Seilschaften"	"7"	""	""	""	"1"	"3000"	"GESCH"	"VR"	"100"	"BUCH"	"12.09.2006"
""	"107524"	"107524"	"ZV 1988 Bd.101 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783825228569"	"1001750"	"P1001974"	"Generationenforschung"	"7"	""	""	"292"	"1"	"9530"	"GESCH"	"UTB"	"132"	"BUCH"	"12.09.2006"
""	"107525"	"107525"	"ZV 1989 Bd.102 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110126"	"110126"	"GP 1993-94 Jg.48 Heft 02"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.01.1994"
""	"107526"	"107526"	"ZV 1989 Bd.102 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110355"	"110355"	"KD 1994 Jg.40 cplt."	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.11.1994"
""	"107527"	"107527"	"ZV 1990 Bd.103 Heft 01"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
""	"110134"	"110134"	"EP 1956-57 Jg.11"	"7"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"BUCH"	"12.10.1993"
""	"107528"	"107528"	"ZV 1990 Bd.103 Heft 02"	"7"	""	""	""	"1"	"8500"	""	"VR"	"170"	"BUCH"	"12.12.1991"
"9783525595169"	"1001756"	"P1001982"	"Bestattung"	"7"	""	""	"138"	"1"	"6300"	"PRAKT.THEO"	"VR"	"100"	"BUCH"	"12.09.2006"
""	"107529"	"107529"	"PK 1989 Jg.38 Heft 01"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.12.1991"
"9783525127285"	"110317"	"110317"	"Möglichkeiten und Grenzen des Controlling in Kommunalverwaltungen"	"7"	""	""	"631"	"1"	"9200"	"WIRTSCHAFT"	"VR"	"210"	"BUCH"	"12.04.1994"
""	"107530"	"107530"	"PK 1989 Jg.38 Heft 02"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.12.1991"
"9783525554425"	"115067"	"115067"	"Ignatius von Loyola"	"7"	""	""	""	"1"	"5500"	"GESCH"	"VR"	"100"	"BUCH"	"12.05.2001"
""	"107531"	"107531"	"PK 1989 Jg.38 Heft 03 /Doppelheft"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.12.1991"
""	"110145"	"110145"	"ZP 1959-60 Jg.06 Heft 02"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.10.1993"
""	"107532"	"107532"	"PK 1989 Jg.38 Heft 04"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.12.1991"
"9783525714096"	"110687"	"110687"	"Ianua Nova Vokabelheft zu T.2"	"7"	""	""	""	"2"	"7100"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"30.07.2004"
""	"107533"	"107533"	"PK 1989 Jg.38 Heft 05 /Doppelheft"	"7"	""	""	""	"1"	"8400"	""	"VR"	"170"	"ZEITSCHR"	"12.12.1991"
